"TIME","NA_ITEM","GEO","UNIT","Value"
"2002","Exports of goods and services","Switzerland","Chain linked volumes (2010), million euro","195 676.6"
"2002","Exports of goods and services","Cyprus","Chain linked volumes (2010), million euro","8 887.2"
"2002","Exports of goods and services","Czech Republic","Chain linked volumes (2010), million euro","45 345.5"
"2002","Exports of goods and services","Germany (until 1990 former territory of the FRG)","Chain linked volumes (2010), million euro","732 537.1"
"2002","Exports of goods and services","Denmark","Chain linked volumes (2010), million euro","101 024.8"
"2002","Exports of goods and services","Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","Chain linked volumes (2010), million euro","2 761 173.7"
"2002","Exports of goods and services","Euro area (12 countries)","Chain linked volumes (2010), million euro","2 761 173.7"
"2002","Exports of goods and services","Euro area (18 countries)","Chain linked volumes (2010), million euro","2 828 878.5"
"2002","Exports of goods and services","Euro area (19 countries)","Chain linked volumes (2010), million euro","2 839 090.2"
"2002","Exports of goods and services","Estonia","Chain linked volumes (2010), million euro","5 795.2"
"2002","Exports of goods and services","Greece","Chain linked volumes (2010), million euro","39 924.9"
"2002","Exports of goods and services","Spain","Chain linked volumes (2010), million euro","229 244.0"
"2002","Exports of goods and services","European Union (15 countries)","Chain linked volumes (2010), million euro","3 398 463.5"
"2002","Exports of goods and services","European Union (28 countries)","Chain linked volumes (2010), million euro","3 690 225.5"
"2002","Exports of goods and services","Finland","Chain linked volumes (2010), million euro","58 059.0"
"2002","Exports of goods and services","France","Chain linked volumes (2010), million euro","458 333.0"
"2002","Exports of goods and services","Croatia","Chain linked volumes (2010), million euro","13 771.7"
"2002","Exports of goods and services","Hungary","Chain linked volumes (2010), million euro","39 076.7"
"2002","Exports of goods and services","Ireland","Chain linked volumes (2010), million euro","127 228.7"
"2002","Exports of goods and services","Iceland","Chain linked volumes (2010), million euro","3 460.7"
"2002","Exports of goods and services","Italy","Chain linked volumes (2010), million euro","365 745.3"
"2002","Exports of goods and services","Liechtenstein","Chain linked volumes (2010), million euro",":"
"2002","Exports of goods and services","Lithuania","Chain linked volumes (2010), million euro","9 768.4"
"2002","Exports of goods and services","Luxembourg","Chain linked volumes (2010), million euro","46 378.1"
"2002","Exports of goods and services","Latvia","Chain linked volumes (2010), million euro","5 283.1"
"2002","Exports of goods and services","Montenegro","Chain linked volumes (2010), million euro",":"
"2002","Exports of goods and services","Former Yugoslav Republic of Macedonia, the","Chain linked volumes (2010), million euro","1 574.5"
"2002","Exports of goods and services","Malta","Chain linked volumes (2010), million euro","6 004.1"
"2002","Exports of goods and services","Netherlands","Chain linked volumes (2010), million euro","335 416.9"
"2002","Exports of goods and services","Norway","Chain linked volumes (2010), million euro","130 797.9"
"2002","Exports of goods and services","Poland","Chain linked volumes (2010), million euro","76 122.9"
"2002","Exports of goods and services","Portugal","Chain linked volumes (2010), million euro","41 936.3"
"2002","Exports of goods and services","Romania","Chain linked volumes (2010), million euro","24 263.6"
"2002","Exports of goods and services","Serbia","Chain linked volumes (2010), million euro","4 449.1"
"2002","Exports of goods and services","Sweden","Chain linked volumes (2010), million euro","125 046.7"
"2002","Exports of goods and services","Slovenia","Chain linked volumes (2010), million euro","14 461.6"
"2002","Exports of goods and services","Slovakia","Chain linked volumes (2010), million euro","22 845.4"
"2002","Exports of goods and services","Turkey","Chain linked volumes (2010), million euro","79 472.7"
"2002","Exports of goods and services","United Kingdom","Chain linked volumes (2010), million euro","412 441.1"
"2002","Exports of goods and services","Kosovo (under United Nations Security Council Resolution 1244/99)","Chain linked volumes (2010), million euro",":"
"2002","Imports of goods and services","Albania","Chain linked volumes (2010), million euro","2 500.4"
"2002","Imports of goods and services","Austria","Chain linked volumes (2010), million euro","107 671.0"
"2002","Imports of goods and services","Bosnia and Herzegovina","Chain linked volumes (2010), million euro",":"
"2002","Imports of goods and services","Belgium","Chain linked volumes (2010), million euro","208 280.5"
"2002","Imports of goods and services","Bulgaria","Chain linked volumes (2010), million euro","10 523.1"
"2002","Imports of goods and services","Switzerland","Chain linked volumes (2010), million euro","172 440.0"
"2002","Imports of goods and services","Cyprus","Chain linked volumes (2010), million euro","8 554.1"
"2002","Imports of goods and services","Czech Republic","Chain linked volumes (2010), million euro","48 154.7"
"2002","Imports of goods and services","Germany (until 1990 former territory of the FRG)","Chain linked volumes (2010), million euro","643 184.7"
"2002","Imports of goods and services","Denmark","Chain linked volumes (2010), million euro","80 338.4"
"2002","Imports of goods and services","Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","Chain linked volumes (2010), million euro","2 619 926.6"
"2002","Imports of goods and services","Euro area (12 countries)","Chain linked volumes (2010), million euro","2 619 926.6"
"2002","Imports of goods and services","Euro area (18 countries)","Chain linked volumes (2010), million euro","2 692 840.0"
"2002","Imports of goods and services","Euro area (19 countries)","Chain linked volumes (2010), million euro","2 703 680.9"
"2002","Imports of goods and services","Estonia","Chain linked volumes (2010), million euro","6 080.6"
"2002","Imports of goods and services","Greece","Chain linked volumes (2010), million euro","60 213.4"
"2002","Imports of goods and services","Spain","Chain linked volumes (2010), million euro","240 059.0"
"2002","Imports of goods and services","European Union (15 countries)","Chain linked volumes (2010), million euro","3 271 480.1"
"2002","Imports of goods and services","European Union (28 countries)","Chain linked volumes (2010), million euro","3 575 961.4"
"2002","Imports of goods and services","Finland","Chain linked volumes (2010), million euro","51 073.0"
"2002","Imports of goods and services","France","Chain linked volumes (2010), million euro","439 249.0"
"2002","Imports of goods and services","Croatia","Chain linked volumes (2010), million euro","14 975.2"
"2002","Imports of goods and services","Hungary","Chain linked volumes (2010), million euro","41 670.4"
"2002","Imports of goods and services","Ireland","Chain linked volumes (2010), million euro","112 739.7"
"2002","Imports of goods and services","Iceland","Chain linked volumes (2010), million euro","3 884.8"
"2002","Imports of goods and services","Italy","Chain linked volumes (2010), million euro","371 627.1"
"2002","Imports of goods and services","Liechtenstein","Chain linked volumes (2010), million euro",":"
"2002","Imports of goods and services","Lithuania","Chain linked volumes (2010), million euro","10 191.1"
"2002","Imports of goods and services","Luxembourg","Chain linked volumes (2010), million euro","36 292.9"
"2002","Imports of goods and services","Latvia","Chain linked volumes (2010), million euro","6 350.4"
"2002","Imports of goods and services","Montenegro","Chain linked volumes (2010), million euro",":"
"2002","Imports of goods and services","Former Yugoslav Republic of Macedonia, the","Chain linked volumes (2010), million euro","2 575.0"
"2002","Imports of goods and services","Malta","Chain linked volumes (2010), million euro","5 622.0"
"2002","Imports of goods and services","Netherlands","Chain linked volumes (2010), million euro","298 281.4"
"2002","Imports of goods and services","Norway","Chain linked volumes (2010), million euro","64 321.1"
"2002","Imports of goods and services","Poland","Chain linked volumes (2010), million euro","80 510.2"
"2002","Imports of goods and services","Portugal","Chain linked volumes (2010), million euro","54 540.9"
"2002","Imports of goods and services","Romania","Chain linked volumes (2010), million euro","20 919.1"
"2002","Imports of goods and services","Serbia","Chain linked volumes (2010), million euro","7 595.5"
"2002","Imports of goods and services","Sweden","Chain linked volumes (2010), million euro","108 320.8"
"2002","Imports of goods and services","Slovenia","Chain linked volumes (2010), million euro","14 806.6"
